"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","full_address","lat","lon","cid","lat_offset","lon_offset"
"12080","Theft From Auto Under $5000",2011,7,"900 MAINLAND ST","900 MAINLAND ST , Vancouver, BC, Canada",49.27744,-123.1176,3,49.27785,-123.1172
"12081","Theft From Auto Under $5000",2011,7,"3800 SW MARINE DR","3800 SW MARINE DR , Vancouver, BC, Canada",49.23169,-123.1887,3,49.23207,-123.1885
"12082","Theft From Auto Under $5000",2011,7,"5500 WALES ST","5500 WALES ST , Vancouver, BC, Canada",49.23498,-123.0515,3,49.23543,-123.0513
"12084","Theft From Auto Under $5000",2011,7,"6400 ST GEORGE ST","6400 ST GEORGE ST , Vancouver, BC, Canada",49.22644,-123.0938,3,49.22658,-123.0935
"12085","Theft From Auto Under $5000",2011,7,"1400 W BROADWAY AVE","1400 W BROADWAY AVE , Vancouver, BC, Canada",49.26342,-123.1363,3,49.26387,-123.1358
"12086","Theft From Auto Under $5000",2011,7,"6400 ST GEORGE ST","6400 ST GEORGE ST , Vancouver, BC, Canada",49.22644,-123.0938,3,49.22678,-123.0937
"12087","Theft From Auto Under $5000",2011,7,"BURRARD ST / DUNSMUIR ST","BURRARD ST / DUNSMUIR ST , Vancouver, BC, Canada",49.27962,-123.1283,3,49.28009,-123.1278
"12088","Theft From Auto Under $5000",2011,7,"6900 GLADSTONE ST","6900 GLADSTONE ST , Vancouver, BC, Canada",49.22111,-123.0623,3,49.2214,-123.062
"12089","Theft From Auto Under $5000",2011,7,"HOWE ST / W CORDOVA ST","HOWE ST / W CORDOVA ST , Vancouver, BC, Canada",49.28961,-123.1231,3,49.28981,-123.1226
"12090","Theft From Auto Under $5000",2011,7,"1500 W 58TH AVE","1500 W 58TH AVE , Vancouver, BC, Canada",49.21838,-123.1404,3,49.21848,-123.14
"12091","Theft From Auto Under $5000",2011,7,"500 SEYMOUR ST","500 SEYMOUR ST , Vancouver, BC, Canada",49.28378,-123.1139,3,49.28406,-123.1135
"12092","Theft From Auto Under $5000",2011,7,"1200 ROBSON ST","1200 ROBSON ST , Vancouver, BC, Canada",49.28599,-123.1272,3,49.28642,-123.1269
"12093","Theft From Auto Under $5000",2011,7,"BUTE ST / ROBSON ST","BUTE ST / ROBSON ST , Vancouver, BC, Canada",49.28559,-123.1263,3,49.28578,-123.126
"12094","Theft From Auto Under $5000",2011,7,"1000 GRANVILLE ST","1000 GRANVILLE ST , Vancouver, BC, Canada",49.27901,-123.1231,3,49.27932,-123.1227
"12095","Theft From Auto Under $5000",2011,7,"200 W 63RD AVE","200 W 63RD AVE , Vancouver, BC, Canada",49.21327,-123.1102,3,49.21341,-123.11
"12096","Theft From Auto Under $5000",2011,7,"2100 W 53RD AVE","2100 W 53RD AVE , Vancouver, BC, Canada",49.22272,-123.1549,3,49.22312,-123.1547
"12097","Theft From Auto Under $5000",2011,7,"1200 E 28TH AVE","1200 E 28TH AVE , Vancouver, BC, Canada",49.24531,-123.0799,3,49.24551,-123.0797
"12098","Theft From Auto Under $5000",2011,7,"1600 DURANLEAU ST","1600 DURANLEAU ST , Vancouver, BC, Canada",49.2714,-123.1362,3,49.27184,-123.1357
"12099","Theft From Auto Under $5000",2011,7,"1300 E 4TH AVE","1300 E 4TH AVE , Vancouver, BC, Canada",49.26681,-123.0772,3,49.26726,-123.0769
"12100","Theft From Auto Under $5000",2011,7,"3100 W 44TH AVE","3100 W 44TH AVE , Vancouver, BC, Canada",49.23177,-123.1743,3,49.23202,-123.174
"12101","Theft From Auto Under $5000",2011,7,"400 DENMAN ST","400 DENMAN ST , Vancouver, BC, Canada",49.29338,-123.1323,3,49.29381,-123.132
"12102","Theft From Auto Under $5000",2011,7,"300 E 1ST AVE","300 E 1ST AVE , Vancouver, BC, Canada",49.26815,-123.0973,3,49.26855,-123.0968
"12103","Theft From Auto Under $5000",2011,7,"100 E 30TH AVE","100 E 30TH AVE , Vancouver, BC, Canada",49.24322,-123.1024,3,49.24339,-123.102
"12104","Theft From Auto Under $5000",2011,7,"100 WATER ST","100 WATER ST , Vancouver, BC, Canada",49.28379,-123.1066,3,49.28422,-123.1062
"12105","Theft From Auto Under $5000",2011,7,"7000 BEECHWOOD ST","7000 BEECHWOOD ST , Vancouver, BC, Canada",49.22184,-123.1561,3,49.22232,-123.1557
"12106","Theft From Auto Under $5000",2011,7,"1600 DAVIE ST","1600 DAVIE ST , Vancouver, BC, Canada",49.28519,-123.1389,3,49.2853,-123.1386
"12107","Theft From Auto Under $5000",2011,7,"100 E 47TH AVE","100 E 47TH AVE , Vancouver, BC, Canada",49.22751,-123.1035,3,49.22797,-123.1033
"12108","Theft From Auto Under $5000",2011,7,"2000 COMO0 ST","2000 COMO0 ST , Vancouver, BC, Canada",49.29055,-123.1429,3,49.29073,-123.1427
"12109","Theft From Auto Under $5000",2011,7,"8100 OSLER ST","8100 OSLER ST , Vancouver, BC, Canada",49.212,-123.1313,3,49.21242,-123.1312
"12110","Theft From Auto Under $5000",2011,7,"1100 E 14TH AVE","1100 E 14TH AVE , Vancouver, BC, Canada",49.25771,-123.0812,3,49.25804,-123.0808
"12111","Theft From Auto Under $5000",2011,7,"1400 MCRAE AVE","1400 MCRAE AVE , Vancouver, BC, Canada",49.25621,-123.1361,3,49.25642,-123.136
"12112","Theft From Auto Under $5000",2011,7,"5800 QUEBEC ST","5800 QUEBEC ST , Vancouver, BC, Canada",49.23246,-123.1035,3,49.2328,-123.1033
"12113","Theft From Auto Under $5000",2011,7,"3800 PUGET DR","3800 PUGET DR , Vancouver, BC, Canada",49.25318,-123.1736,3,49.25357,-123.1732
"12114","Theft From Auto Under $5000",2011,7,"1600 PENDRELL ST","1600 PENDRELL ST , Vancouver, BC, Canada",49.2859,-123.1379,3,49.28623,-123.1374
"12115","Theft From Auto Under $5000",2011,7,"1600 E 34TH AVE","1600 E 34TH AVE , Vancouver, BC, Canada",49.2392,-123.0727,3,49.23947,-123.0723
"12116","Theft From Auto Under $5000",2011,7,"500 W 12TH AVE","500 W 12TH AVE , Vancouver, BC, Canada",49.2601,-123.1155,3,49.26021,-123.115
"12117","Theft From Auto Under $5000",2011,7,"3700 W 20TH AVE","3700 W 20TH AVE , Vancouver, BC, Canada",49.25454,-123.1868,3,49.25503,-123.1864
"12118","Theft From Auto Under $5000",2011,7,"1900 W 5TH AVE","1900 W 5TH AVE , Vancouver, BC, Canada",49.26707,-123.1482,3,49.26736,-123.1478
"12119","Theft From Auto Under $5000",2011,7,"1200 HOMER ST","1200 HOMER ST , Vancouver, BC, Canada",49.27504,-123.1234,3,49.27534,-123.1229
"12120","Theft From Auto Under $5000",2011,7,"CARTIER ST / W 53RD AVE","CARTIER ST / W 53RD AVE , Vancouver, BC, Canada",49.23244,-123.138,3,49.23274,-123.1377
"12121","Theft From Auto Under $5000",2011,7,"4100 MILLER ST","4100 MILLER ST , Vancouver, BC, Canada",49.24844,-123.0683,3,49.24865,-123.0681
"12122","Theft From Auto Under $5000",2011,7,"6900 BROOKS ST","6900 BROOKS ST , Vancouver, BC, Canada",49.2209,-123.0351,3,49.2212,-123.0346
"12123","Theft From Auto Under $5000",2011,7,"400 BEACH CRES","400 BEACH CRES , Vancouver, BC, Canada",49.27152,-123.1271,3,49.27178,-123.127
"12124","Theft From Auto Under $5000",2011,7,"OSLER ST / THE CRESCENT CRES","OSLER ST / THE CRESCENT CRES , Vancouver, BC, Canada",49.22367,-123.1306,3,49.22395,-123.1303
"12125","Theft From Auto Under $5000",2011,7,"1300 POWELL ST","1300 POWELL ST , Vancouver, BC, Canada",49.28301,-123.0767,3,49.28322,-123.0762
"12126","Theft From Auto Under $5000",2011,7,"5700 WILTSHIRE ST","5700 WILTSHIRE ST , Vancouver, BC, Canada",49.23429,-123.1461,3,49.23477,-123.146
"12127","Theft From Auto Under $5000",2011,7,"1600 W 1ST AVE","1600 W 1ST AVE , Vancouver, BC, Canada",49.27044,-123.1414,3,49.27075,-123.141
"12128","Theft From Auto Under $5000",2011,7,"1300 ADANAC ST","1300 ADANAC ST , Vancouver, BC, Canada",49.27753,-123.077,3,49.27798,-123.0767
"12129","Theft From Auto Under $5000",2011,7,"900 NICOLA ST","900 NICOLA ST , Vancouver, BC, Canada",49.28763,-123.1324,3,49.28799,-123.1323
"12130","Theft From Auto Under $5000",2011,7,"1700 PARKER ST","1700 PARKER ST , Vancouver, BC, Canada",49.27565,-123.0693,3,49.27599,-123.069
"12131","Theft From Auto Under $5000",2011,7,"300 E KENT N AVE","300 E KENT N AVE , Vancouver, BC, Canada",49.20757,-123.1005,3,49.2079,-123.1003
"12132","Theft From Auto Under $5000",2011,7,"2300 GRAVELEY ST","2300 GRAVELEY ST , Vancouver, BC, Canada",49.27035,-123.0578,3,49.27058,-123.0577
"12133","Theft From Auto Under $5000",2011,7,"4800 RUPERT ST","4800 RUPERT ST , Vancouver, BC, Canada",49.24142,-123.0368,3,49.2416,-123.0364
"12134","Theft From Auto Under $5000",2011,7,"2500 TOLMIE ST","2500 TOLMIE ST , Vancouver, BC, Canada",49.26461,-123.212,3,49.26504,-123.2118
"12135","Theft From Auto Under $5000",2011,7,"2300 W 2ND AVE","2300 W 2ND AVE , Vancouver, BC, Canada",49.26986,-123.1576,3,49.27007,-123.1572
"12136","Theft From Auto Under $5000",2011,7,"4400 MOHAWK ST","4400 MOHAWK ST , Vancouver, BC, Canada",49.24529,-123.0781,3,49.24542,-123.0778
"12137","Theft From Auto Under $5000",2011,7,"700 PACIFIC BLVD","700 PACIFIC BLVD , Vancouver, BC, Canada",49.27673,-123.1088,3,49.27716,-123.1086
"12138","Theft From Auto Under $5000",2011,7,"800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.29794,-123.1311,3,49.29842,-123.1308
"12139","Theft From Auto Under $5000",2011,7,"2300 W 2ND AVE","2300 W 2ND AVE , Vancouver, BC, Canada",49.26986,-123.1576,3,49.27016,-123.1573
"12140","Theft From Auto Under $5000",2011,7,"4600 W 11TH AVE","4600 W 11TH AVE , Vancouver, BC, Canada",49.26284,-123.2123,3,49.26308,-123.2122
"12141","Theft From Auto Under $5000",2011,7,"BORDEN ST / E KENT N AVE","BORDEN ST / E KENT N AVE , Vancouver, BC, Canada",49.21369,-123.074,3,49.21404,-123.0736
"12142","Theft From Auto Under $5000",2011,7,"5500 VICTORIA DR","5500 VICTORIA DR , Vancouver, BC, Canada",49.23479,-123.0654,3,49.23519,-123.0649
"12143","Theft From Auto Under $5000",2011,7,"ABBOTT ST / KEEFER PL","ABBOTT ST / KEEFER PL , Vancouver, BC, Canada",49.28035,-123.1076,3,49.28049,-123.1071
"12144","Theft From Auto Under $5000",2011,7,"100 W BROADWAY AVE","100 W BROADWAY AVE , Vancouver, BC, Canada",49.26294,-123.107,3,49.26308,-123.1069
"12145","Theft From Auto Under $5000",2011,7,"100 W CORDOVA ST","100 W CORDOVA ST , Vancouver, BC, Canada",49.28283,-123.107,3,49.28305,-123.1067
"12146","Theft From Auto Under $5000",2011,7,"2200 RENFREW ST","2200 RENFREW ST , Vancouver, BC, Canada",49.26467,-123.0441,3,49.26505,-123.044
"12147","Theft From Auto Under $5000",2011,7,"3200 VENABLES ST","3200 VENABLES ST , Vancouver, BC, Canada",49.27649,-123.0361,3,49.27695,-123.0359
"12148","Theft From Auto Under $5000",2011,7,"6800 SHERBROOKE ST","6800 SHERBROOKE ST , Vancouver, BC, Canada",49.22263,-123.0813,3,49.22298,-123.0811
"12149","Theft From Auto Under $5000",2011,7,"500 JACKSON AVE","500 JACKSON AVE , Vancouver, BC, Canada",49.28025,-123.0933,3,49.28064,-123.0932
"12150","Theft From Auto Under $5000",2011,7,"1500 E 11TH AVE","1500 E 11TH AVE , Vancouver, BC, Canada",49.26036,-123.0734,3,49.26065,-123.0733
"12151","Theft From Auto Under $5000",2011,7,"800 E 53RD AVE","800 E 53RD AVE , Vancouver, BC, Canada",49.2218,-123.0881,3,49.22195,-123.0879
"12152","Theft From Auto Under $5000",2011,7,"E HASTINGS ST / SLOCAN ST","E HASTINGS ST / SLOCAN ST , Vancouver, BC, Canada",49.27719,-123.0493,3,49.27741,-123.0491
"12153","Theft From Auto Under $5000",2011,7,"1100 HARO ST","1100 HARO ST , Vancouver, BC, Canada",49.28386,-123.1261,3,49.28397,-123.1258
"12154","Theft From Auto Under $5000",2011,7,"2300 STEPHENS ST","2300 STEPHENS ST , Vancouver, BC, Canada",49.26559,-123.1662,3,49.26597,-123.166
"12155","Theft From Auto Under $5000",2011,7,"4300 W 15TH AVE","4300 W 15TH AVE , Vancouver, BC, Canada",49.25906,-123.2034,3,49.2592,-123.203
"12156","Theft From Auto Under $5000",2011,7,"THURLOW ST / W PENDER ST","THURLOW ST / W PENDER ST , Vancouver, BC, Canada",49.28164,-123.1293,3,49.28214,-123.129
"12157","Theft From Auto Under $5000",2011,7,"E GEORGIA ST / MAIN ST","E GEORGIA ST / MAIN ST , Vancouver, BC, Canada",49.27852,-123.0984,3,49.27875,-123.0981
"12158","Theft From Auto Under $5000",2011,7,"100 KEEFER ST","100 KEEFER ST , Vancouver, BC, Canada",49.27919,-123.102,3,49.2795,-123.1016
"12159","Theft From Auto Under $5000",2011,7,"2200 SE MARINE DR","2200 SE MARINE DR , Vancouver, BC, Canada",49.20808,-123.0618,3,49.20847,-123.0615
"12160","Theft From Auto Under $5000",2011,7,"1000 E 10TH AVE","1000 E 10TH AVE , Vancouver, BC, Canada",49.26136,-123.0831,3,49.26146,-123.0829
"12161","Theft From Auto Under $5000",2011,7,"6400 CEDARHURST ST","6400 CEDARHURST ST , Vancouver, BC, Canada",49.2284,-123.1714,3,49.22886,-123.171
"12162","Theft From Auto Under $5000",2011,7,"1600 WHYTE AVE","1600 WHYTE AVE , Vancouver, BC, Canada",49.27501,-123.1439,3,49.27543,-123.1436
"12163","Theft From Auto Under $5000",2011,7,"3700 ONTARIO ST","3700 ONTARIO ST , Vancouver, BC, Canada",49.25165,-123.1046,3,49.25188,-123.1044
"12164","Theft From Auto Under $5000",2011,7,"100 W 41ST AVE","100 W 41ST AVE , Vancouver, BC, Canada",49.23313,-123.1083,3,49.2335,-123.1079
"12165","Theft From Auto Under $5000",2011,7,"4600 NW MARINE DR","4600 NW MARINE DR , Vancouver, BC, Canada",49.27484,-123.2119,3,49.27504,-123.2116
"12166","Theft From Auto Under $5000",2011,7,"6600 DOMAN ST","6600 DOMAN ST , Vancouver, BC, Canada",49.22348,-123.0365,3,49.22395,-123.036
"12167","Theft From Auto Under $5000",2011,7,"800 W 8TH AVE","800 W 8TH AVE , Vancouver, BC, Canada",49.26411,-123.122,3,49.26432,-123.1216
"12168","Theft From Auto Under $5000",2011,7,"200 ALVIN NAROD MEWS","200 ALVIN NAROD MEWS , Vancouver, BC, Canada",49.27435,-123.1201,3,49.2746,-123.1196
"12169","Theft From Auto Under $5000",2011,7,"1200 HOMER ST","1200 HOMER ST , Vancouver, BC, Canada",49.27504,-123.1234,3,49.27517,-123.123
"12170","Theft From Auto Under $5000",2011,7,"2000 W 43RD AVE","2000 W 43RD AVE , Vancouver, BC, Canada",49.23251,-123.1523,3,49.2327,-123.1522
"12171","Theft From Auto Under $5000",2011,7,"1200 HOMER ST","1200 HOMER ST , Vancouver, BC, Canada",49.27504,-123.1234,3,49.27528,-123.1232
"12172","Theft From Auto Under $5000",2011,7,"1100 VICTORIA DR","1100 VICTORIA DR , Vancouver, BC, Canada",49.27471,-123.0655,3,49.27518,-123.0654
"12173","Theft From Auto Under $5000",2011,7,"4100 MAIN ST","4100 MAIN ST , Vancouver, BC, Canada",49.24862,-123.1009,3,49.24888,-123.1007
"12174","Theft From Auto Under $5000",2011,7,"1100 PACIFIC ST","1100 PACIFIC ST , Vancouver, BC, Canada",49.27824,-123.1346,3,49.27855,-123.1345
"12175","Theft From Auto Under $5000",2011,7,"1700 E GEORGIA ST","1700 E GEORGIA ST , Vancouver, BC, Canada",49.27837,-123.0702,3,49.27882,-123.07
"12176","Theft From Auto Under $5000",2011,7,"6700 ASH ST","6700 ASH ST , Vancouver, BC, Canada",49.22424,-123.1179,3,49.22442,-123.1177
"12177","Theft From Auto Under $5000",2011,7,"2400 W 8TH AVE","2400 W 8TH AVE , Vancouver, BC, Canada",49.26474,-123.1602,3,49.26502,-123.1601
"12178","Theft From Auto Under $5000",2011,7,"3600 W 10TH AVE","3600 W 10TH AVE , Vancouver, BC, Canada",49.26332,-123.184,3,49.26354,-123.1836
"12179","Theft From Auto Under $5000",2011,7,"BURRARD ST / SMITHE ST","BURRARD ST / SMITHE ST , Vancouver, BC, Canada",49.27962,-123.1283,3,49.28003,-123.1279
"12180","Theft From Auto Under $5000",2011,7,"1100 CARDERO ST","1100 CARDERO ST , Vancouver, BC, Canada",49.28588,-123.1374,3,49.28604,-123.137
"12181","Theft From Auto Under $5000",2011,7,"3300 ST GEORGE ST","3300 ST GEORGE ST , Vancouver, BC, Canada",49.25544,-123.0936,3,49.25559,-123.0931
"12182","Theft From Auto Under $5000",2011,7,"100 W GEORGIA ST","100 W GEORGIA ST , Vancouver, BC, Canada",49.27871,-123.1125,3,49.27896,-123.1123
"12183","Theft From Auto Under $5000",2011,7,"3300 KINGSWAY AVE","3300 KINGSWAY AVE , Vancouver, BC, Canada",49.23392,-123.0358,3,49.23419,-123.0354
"12184","Theft From Auto Under $5000",2011,7,"1400 BARCLAY ST","1400 BARCLAY ST , Vancouver, BC, Canada",49.28648,-123.1323,3,49.28676,-123.1319
"12185","Theft From Auto Under $5000",2011,7,"1300 CARTWRIGHT ST","1300 CARTWRIGHT ST , Vancouver, BC, Canada",49.26962,-123.1336,3,49.26986,-123.1332
"12186","Theft From Auto Under $5000",2011,7,"100 W GEORGIA ST","100 W GEORGIA ST , Vancouver, BC, Canada",49.27871,-123.1125,3,49.27906,-123.1124
"12187","Theft From Auto Under $5000",2011,7,"1600 BALSAM ST","1600 BALSAM ST , Vancouver, BC, Canada",49.27164,-123.1595,3,49.27211,-123.1592
"12188","Theft From Auto Under $5000",2011,7,"900 BEATTY ST","900 BEATTY ST , Vancouver, BC, Canada",49.27628,-123.1157,3,49.27642,-123.1153
"12189","Theft From Auto Under $5000",2011,7,"6400 BEATRICE ST","6400 BEATRICE ST , Vancouver, BC, Canada",49.22618,-123.0668,3,49.2265,-123.0664
"12190","Theft From Auto Under $5000",2011,7,"BIDWELL ST / W GEORGIA ST","BIDWELL ST / W GEORGIA ST , Vancouver, BC, Canada",49.28407,-123.1206,3,49.28456,-123.1201
"12191","Theft From Auto Under $5000",2011,7,"1400 STRATHMORE MEWS","1400 STRATHMORE MEWS , Vancouver, BC, Canada",49.27294,-123.1266,3,49.27343,-123.1262
"12192","Theft From Auto Under $5000",2011,7,"2200 BURRARD ST","2200 BURRARD ST , Vancouver, BC, Canada",49.26616,-123.1455,3,49.26632,-123.1452
"12193","Theft From Auto Under $5000",2011,7,"1000 RICHARDS ST","1000 RICHARDS ST , Vancouver, BC, Canada",49.27773,-123.1211,3,49.27821,-123.1209
"12194","Theft From Auto Under $5000",2011,7,"2200 W 1ST AVE","2200 W 1ST AVE , Vancouver, BC, Canada",49.2707,-123.1552,3,49.27104,-123.155
"12195","Theft From Auto Under $5000",2011,7,"800 CAMBIE ST","800 CAMBIE ST , Vancouver, BC, Canada",49.27798,-123.115,3,49.27814,-123.1148
"12196","Theft From Auto Under $5000",2011,7,"2300 OLIVER CRES","2300 OLIVER CRES , Vancouver, BC, Canada",49.25157,-123.1579,3,49.25167,-123.1575
"12197","Theft From Auto Under $5000",2011,7,"600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2821,-123.1145,3,49.28238,-123.1144
"12198","Theft From Auto Under $5000",2011,7,"300 BURRARD ST","300 BURRARD ST , Vancouver, BC, Canada",49.28743,-123.1163,3,49.28755,-123.116
"12199","Theft From Auto Under $5000",2011,7,"1100 HOWE ST","1100 HOWE ST , Vancouver, BC, Canada",49.27862,-123.1257,3,49.27897,-123.1255
"12200","Theft From Auto Under $5000",2011,7,"MACDONALD ST / W 7TH AVE","MACDONALD ST / W 7TH AVE , Vancouver, BC, Canada",49.2604,-123.1683,3,49.26053,-123.1681
"12201","Theft From Auto Under $5000",2011,7,"200 SKEENA ST","200 SKEENA ST , Vancouver, BC, Canada",49.28296,-123.0282,3,49.28333,-123.0281
"12202","Theft From Auto Under $5000",2011,7,"E 47TH AVE / QUEBEC ST","E 47TH AVE / QUEBEC ST , Vancouver, BC, Canada",49.22751,-123.0948,3,49.22797,-123.0944
"12203","Theft From Auto Under $5000",2011,7,"100 W GEORGIA ST","100 W GEORGIA ST , Vancouver, BC, Canada",49.27871,-123.1125,3,49.27906,-123.1122
"12204","Theft From Auto Under $5000",2011,7,"500 W BROADWAY AVE","500 W BROADWAY AVE , Vancouver, BC, Canada",49.26291,-123.1153,3,49.26326,-123.115
"12205","Theft From Auto Under $5000",2011,7,"2700 YALE ST","2700 YALE ST , Vancouver, BC, Canada",49.29057,-123.0491,3,49.29081,-123.0486
"12206","Theft From Auto Under $5000",2011,7,"2200 BURQUITLAM DR","2200 BURQUITLAM DR , Vancouver, BC, Canada",49.21005,-123.062,3,49.21018,-123.0619
"12207","Theft From Auto Under $5000",2011,7,"1300 BUTE ST","1300 BUTE ST , Vancouver, BC, Canada",49.28085,-123.1345,3,49.28122,-123.1341
"12208","Theft From Auto Under $5000",2011,7,"200 W 46TH AVE","200 W 46TH AVE , Vancouver, BC, Canada",49.22855,-123.111,3,49.22878,-123.1108
"12209","Theft From Auto Under $5000",2011,7,"300 BURRARD ST","300 BURRARD ST , Vancouver, BC, Canada",49.28743,-123.1163,3,49.28786,-123.1161
"12210","Theft From Auto Under $5000",2011,7,"1400 ANDERSON ST","1400 ANDERSON ST , Vancouver, BC, Canada",49.2708,-123.1355,3,49.27104,-123.1353
"12211","Theft From Auto Under $5000",2011,7,"4300 W 12TH AVE","4300 W 12TH AVE , Vancouver, BC, Canada",49.26177,-123.2033,3,49.26225,-123.203
"12212","Theft From Auto Under $5000",2011,7,"MAIN ST / PRIOR ST","MAIN ST / PRIOR ST , Vancouver, BC, Canada",49.22939,-123.1015,3,49.22988,-123.1011
"12213","Theft From Auto Under $5000",2011,7,"1700 ROBSON ST","1700 ROBSON ST , Vancouver, BC, Canada",49.29046,-123.1341,3,49.29076,-123.134
"12214","Theft From Auto Under $5000",2011,7,"1100 PACIFIC ST","1100 PACIFIC ST , Vancouver, BC, Canada",49.27824,-123.1346,3,49.27858,-123.1343
"12215","Theft From Auto Under $5000",2011,7,"1200 SEYMOUR ST","1200 SEYMOUR ST , Vancouver, BC, Canada",49.27629,-123.1253,3,49.27645,-123.1251
"12216","Theft From Auto Under $5000",2011,7,"1200 BIDWELL ST","1200 BIDWELL ST , Vancouver, BC, Canada",49.286,-123.1403,3,49.28613,-123.1399
"12217","Theft From Auto Under $5000",2011,7,"ONTARIO ST / W 11TH AVE","ONTARIO ST / W 11TH AVE , Vancouver, BC, Canada",49.21213,-123.1065,3,49.21233,-123.1061
"12218","Theft From Auto Under $5000",2011,7,"800 W 70TH AVE","800 W 70TH AVE , Vancouver, BC, Canada",49.20825,-123.1244,3,49.20856,-123.1241
"12219","Theft From Auto Under $5000",2011,7,"CAMBIE ST / NELSON ST","CAMBIE ST / NELSON ST , Vancouver, BC, Canada",49.28348,-123.1296,3,49.28376,-123.1293
"12220","Theft From Auto Under $5000",2011,7,"1000 W HASTINGS ST","1000 W HASTINGS ST , Vancouver, BC, Canada",49.28703,-123.1172,3,49.28734,-123.1168
"12221","Theft From Auto Under $5000",2011,7,"1100 SEYMOUR ST","1100 SEYMOUR ST , Vancouver, BC, Canada",49.27735,-123.1237,3,49.27764,-123.1234
"12222","Theft From Auto Under $5000",2011,7,"1100 BURRARD ST","1100 BURRARD ST , Vancouver, BC, Canada",49.27968,-123.1276,3,49.27989,-123.1272
"12223","Theft From Auto Under $5000",2011,7,"2800 E 1ST AVE","2800 E 1ST AVE , Vancouver, BC, Canada",49.26894,-123.0456,3,49.26934,-123.0454
"12224","Theft From Auto Under $5000",2011,7,"1700 E 6TH AVE","1700 E 6TH AVE , Vancouver, BC, Canada",49.26493,-123.0695,3,49.26532,-123.0691
"12225","Theft From Auto Under $5000",2011,10,"2300 ST CATHERINES ST","2300 ST CATHERINES ST , Vancouver, BC, Canada",49.26416,-123.085,3,49.26465,-123.0848
"12226","Theft From Auto Under $5000",2011,10,"2100 E 4TH AVE","2100 E 4TH AVE , Vancouver, BC, Canada",49.26669,-123.0617,3,49.26697,-123.0614
"12227","Theft From Auto Under $5000",2011,10,"6800 TISDALL ST","6800 TISDALL ST , Vancouver, BC, Canada",49.22343,-123.1207,3,49.22369,-123.1203
"12228","Theft From Auto Under $5000",2011,10,"2500 FRASER ST","2500 FRASER ST , Vancouver, BC, Canada",49.26244,-123.089,3,49.26262,-123.0886
"12229","Theft From Auto Under $5000",2011,10,"6000 PRINCE ALBERT ST","6000 PRINCE ALBERT ST , Vancouver, BC, Canada",49.22944,-123.0877,3,49.22962,-123.0876
"12230","Theft From Auto Under $5000",2011,10,"100 W GEORGIA ST","100 W GEORGIA ST , Vancouver, BC, Canada",49.27871,-123.1125,3,49.27912,-123.1122
"12231","Theft From Auto Under $5000",2011,10,"1100 HOWE ST","1100 HOWE ST , Vancouver, BC, Canada",49.27862,-123.1257,3,49.27899,-123.1253
"12233","Theft From Auto Under $5000",2011,10,"3500 CROWLEY DR","3500 CROWLEY DR , Vancouver, BC, Canada",49.23592,-123.0294,3,49.23607,-123.0292
"12234","Theft From Auto Under $5000",2011,10,"6400 ONTARIO ST","6400 ONTARIO ST , Vancouver, BC, Canada",49.22661,-123.1057,3,49.22686,-123.1052
"12235","Theft From Auto Under $5000",2011,10,"800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.29794,-123.1311,3,49.2981,-123.1306
"12236","Theft From Auto Under $5000",2011,10,"1800 E PENDER ST","1800 E PENDER ST , Vancouver, BC, Canada",49.28018,-123.068,3,49.28051,-123.0677
"12237","Theft From Auto Under $5000",2011,10,"600 CITADEL PRDE","600 CITADEL PRDE , Vancouver, BC, Canada",49.27919,-123.1102,3,49.27932,-123.1098
"12238","Theft From Auto Under $5000",2011,10,"1000 GRANVILLE ST","1000 GRANVILLE ST , Vancouver, BC, Canada",49.27901,-123.1231,3,49.27927,-123.123
"12239","Theft From Auto Under $5000",2011,10,"1600 VINE ST","1600 VINE ST , Vancouver, BC, Canada",49.27159,-123.1571,3,49.27196,-123.1568
"12240","Theft From Auto Under $5000",2011,10,"3100 W 43RD AVE","3100 W 43RD AVE , Vancouver, BC, Canada",49.23267,-123.1743,3,49.23307,-123.174
"12241","Theft From Auto Under $5000",2011,10,"1200 GRANVILLE ST","1200 GRANVILLE ST , Vancouver, BC, Canada",49.27693,-123.1263,3,49.27718,-123.1258
"12242","Theft From Auto Under $5000",2011,10,"E PENDER ST / MAIN ST","E PENDER ST / MAIN ST , Vancouver, BC, Canada",49.2804,-123.1008,3,49.28069,-123.1004
"12243","Theft From Auto Under $5000",2011,10,"2600 VICTORIA DR","2600 VICTORIA DR , Vancouver, BC, Canada",49.26133,-123.0658,3,49.26169,-123.0653
"12244","Theft From Auto Under $5000",2011,10,"2700 W 14TH AVE","2700 W 14TH AVE , Vancouver, BC, Canada",49.25942,-123.1666,3,49.25954,-123.1663
"12245","Theft From Auto Under $5000",2011,10,"600 W 41ST AVE","600 W 41ST AVE , Vancouver, BC, Canada",49.23343,-123.117,3,49.23373,-123.1168
"12246","Theft From Auto Under $5000",2011,10,"1800 TRUTCH ST","1800 TRUTCH ST , Vancouver, BC, Canada",49.27009,-123.1755,3,49.27056,-123.1752
