"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon"
"12577","Theft From Auto Under $5000",2014,9,"15XX W BROADWAY AVE","1500 W BROADWAY AVE","1500 W BROADWAY AVE Vancouver, BC, Canada",49.2634651,-123.1387801
"12578","Theft From Auto Under $5000",2014,9,"NELSON ST / SEYMOUR ST","NELSON ST / SEYMOUR ST","NELSON ST / SEYMOUR ST Vancouver, BC, Canada",49.28348,-123.12956
"12579","Theft From Auto Under $5000",2014,9,"RICHARDS ST / W HASTINGS ST","RICHARDS ST / W HASTINGS ST","RICHARDS ST / W HASTINGS ST Vancouver, BC, Canada",49.28143,-123.10332
"12580","Theft From Auto Under $5000",2014,9,"CAMBIE ST / W 22ND AVE","CAMBIE ST / W 22ND AVE","CAMBIE ST / W 22ND AVE Vancouver, BC, Canada",49.25163,-123.12137
"12581","Theft From Auto Under $5000",2014,9,"16XX W 8TH AVE","1600 W 8TH AVE","1600 W 8TH AVE Vancouver, BC, Canada",49.2644251,-123.1412134
"12582","Theft From Auto Under $5000",2014,9,"36XX VICTORIA DR","3600 VICTORIA DR","3600 VICTORIA DR Vancouver, BC, Canada",49.2530653,-123.0661615
"12583","Theft From Auto Under $5000",2014,9,"11XX GILFORD ST","1100 GILFORD ST","1100 GILFORD ST Vancouver, BC, Canada",49.2893064,-123.1416274
"12584","Theft From Auto Under $5000",2014,9,"19XX W 1ST AVE","1900 W 1ST AVE","1900 W 1ST AVE Vancouver, BC, Canada",49.27044,-123.14811
"12585","Theft From Auto Under $5000",2014,9,"7XX E 8TH AVE","700 E 8TH AVE","700 E 8TH AVE Vancouver, BC, Canada",49.2633251,-123.0889055
"12586","Theft From Auto Under $5000",2014,9,"21XX MCMULLEN AVE","2100 MCMULLEN AVE","2100 MCMULLEN AVE Vancouver, BC, Canada",49.2482046,-123.1569231
"12587","Theft From Auto Under $5000",2014,9,"NELSON ST / SEYMOUR ST","NELSON ST / SEYMOUR ST","NELSON ST / SEYMOUR ST Vancouver, BC, Canada",49.28348,-123.12956
"12588","Theft From Auto Under $5000",2014,9,"22XX HIGHBURY ST","2200 HIGHBURY ST","2200 HIGHBURY ST Vancouver, BC, Canada",49.26649,-123.18717
"12589","Theft From Auto Under $5000",2014,9,"8XX SEYMOUR ST","800 SEYMOUR ST","800 SEYMOUR ST Vancouver, BC, Canada",49.2804991,-123.1189233
"12590","Theft From Auto Under $5000",2014,9,"13XX SEYMOUR ST","1300 SEYMOUR ST","1300 SEYMOUR ST Vancouver, BC, Canada",49.2752817,-123.1268963
"12591","Theft From Auto Under $5000",2014,9,"COMMERCIAL DR / E 14TH AVE","COMMERCIAL DR / E 14TH AVE","COMMERCIAL DR / E 14TH AVE Vancouver, BC, Canada",49.2578,-123.07103
"12592","Theft From Auto Under $5000",2014,9,"22XX HIGHBURY ST","2200 HIGHBURY ST","2200 HIGHBURY ST Vancouver, BC, Canada",49.26649,-123.18717
"12593","Theft From Auto Under $5000",2014,9,"14XX BEACH AVE","1400 BEACH AVE","1400 BEACH AVE Vancouver, BC, Canada",49.2815687,-123.1397601
"12594","Theft From Auto Under $5000",2014,9,"E 13TH AVE / WATSON ST","E 13TH AVE / WATSON ST","E 13TH AVE / WATSON ST Vancouver, BC, Canada",49.25976,-123.10045
"12595","Theft From Auto Under $5000",2014,9,"31XX E 4TH AVE","3100 E 4TH AVE","3100 E 4TH AVE Vancouver, BC, Canada",49.2665345,-123.0387304
"12596","Theft From Auto Under $5000",2014,9,"52XX WILLOW ST","5200 WILLOW ST","5200 WILLOW ST Vancouver, BC, Canada",49.2384354,-123.1234319
"12597","Theft From Auto Under $5000",2014,9,"22XX PARKER ST","2200 PARKER ST","2200 PARKER ST Vancouver, BC, Canada",49.2756149,-123.0595711
"12598","Theft From Auto Under $5000",2014,9,"7XX RENFREW ST","700 RENFREW ST","700 RENFREW ST Vancouver, BC, Canada",49.2781598,-123.0439551
"12599","Theft From Auto Under $5000",2014,9,"24XX E 1ST AVE","2400 E 1ST AVE","2400 E 1ST AVE Vancouver, BC, Canada",49.2693047,-123.0563925
"12600","Theft From Auto Under $5000",2014,9,"37XX W 6TH AVE","3700 W 6TH AVE","3700 W 6TH AVE Vancouver, BC, Canada",49.2667651,-123.1860016
"12601","Theft From Auto Under $5000",2014,9,"13XX THURLOW ST","1300 THURLOW ST","1300 THURLOW ST Vancouver, BC, Canada",49.2794243,-123.1323543
"12602","Theft From Auto Under $5000",2014,9,"9XX W GEORGIA ST","900 W GEORGIA ST","900 W GEORGIA ST Vancouver, BC, Canada",49.28372,-123.12111
"12603","Theft From Auto Under $5000",2014,9,"KITCHENER ST / PENTICTON ST","KITCHENER ST / PENTICTON ST","KITCHENER ST / PENTICTON ST Vancouver, BC, Canada",49.27206,-123.06625
"12604","Theft From Auto Under $5000",2014,9,"5XX W HASTINGS ST","500 W HASTINGS ST","500 W HASTINGS ST Vancouver, BC, Canada",49.2840058,-123.11209
"12605","Theft From Auto Under $5000",2014,9,"1XX W 1ST AVE","100 W 1ST AVE","100 W 1ST AVE Vancouver, BC, Canada",49.2700751,-123.1068135
"12606","Theft From Auto Under $5000",2014,9,"13XX THURLOW ST","1300 THURLOW ST","1300 THURLOW ST Vancouver, BC, Canada",49.2794243,-123.1323543
"12607","Theft From Auto Under $5000",2014,9,"25XX KITCHENER ST","2500 KITCHENER ST","2500 KITCHENER ST Vancouver, BC, Canada",49.2722351,-123.05438
"12608","Theft From Auto Under $5000",2014,9,"49XX SPENCER ST","4900 SPENCER ST","4900 SPENCER ST Vancouver, BC, Canada",49.2400213,-123.0367599
"12609","Theft From Auto Under $5000",2014,9,"13XX THURLOW ST","1300 THURLOW ST","1300 THURLOW ST Vancouver, BC, Canada",49.2794243,-123.1323543
"12610","Theft From Auto Under $5000",2014,9,"5XX E 8TH AVE","500 E 8TH AVE","500 E 8TH AVE Vancouver, BC, Canada",49.2633749,-123.0927597
"12611","Theft From Auto Under $5000",2014,9,"16XX BAYSHORE DR","1600 BAYSHORE DR","1600 BAYSHORE DR Vancouver, BC, Canada",49.2913563,-123.1295725
"12612","Theft From Auto Under $5000",2014,9,"23XX TRAFALGAR ST","2300 TRAFALGAR ST","2300 TRAFALGAR ST Vancouver, BC, Canada",49.2655841,-123.1643753
"12613","Theft From Auto Under $5000",2014,9,"34XX CROWLEY DR","3400 CROWLEY DR","3400 CROWLEY DR Vancouver, BC, Canada",49.2372041,-123.0325142
"12614","Theft From Auto Under $5000",2014,9,"27XX E 7TH AVE","2700 E 7TH AVE","2700 E 7TH AVE Vancouver, BC, Canada",49.2637851,-123.0492778
"12615","Theft From Auto Under $5000",2014,9,"6XX W 41ST AVE","600 W 41ST AVE","600 W 41ST AVE Vancouver, BC, Canada",49.2334308,-123.1170049
"12616","Theft From Auto Under $5000",2014,9,"ASH ST / W BROADWAY AVE","ASH ST / W BROADWAY AVE","ASH ST / W BROADWAY AVE Vancouver, BC, Canada",49.15366,-123.1198
"12617","Theft From Auto Under $5000",2014,9,"34XX E GEORGIA ST","3400 E GEORGIA ST","3400 E GEORGIA ST Vancouver, BC, Canada",49.2780951,-123.0306407
"12618","Theft From Auto Under $5000",2014,9,"21XX E BROADWAY AVE","2100 E BROADWAY AVE","2100 E BROADWAY AVE Vancouver, BC, Canada",49.2621151,-123.0617375
"12619","Theft From Auto Under $5000",2014,9,"9XX BURRARD ST","900 BURRARD ST","900 BURRARD ST Vancouver, BC, Canada",49.2815299,-123.12422
"12620","Theft From Auto Under $5000",2014,9,"9XX BURRARD ST","900 BURRARD ST","900 BURRARD ST Vancouver, BC, Canada",49.2815299,-123.12422
"12621","Theft From Auto Under $5000",2014,9,"9XX SEYMOUR ST","900 SEYMOUR ST","900 SEYMOUR ST Vancouver, BC, Canada",49.27925,-123.12051
"12622","Theft From Auto Under $5000",2014,9,"7XX PACIFIC BLVD","700 PACIFIC BLVD","700 PACIFIC BLVD Vancouver, BC, Canada",49.2767277,-123.108784
"12623","Theft From Auto Under $5000",2014,9,"88XX HEATHER ST","8800 HEATHER ST","8800 HEATHER ST Vancouver, BC, Canada",49.2058981,-123.1230652
"12624","Theft From Auto Under $5000",2014,9,"40XX W 37TH AVE","4000 W 37TH AVE","4000 W 37TH AVE Vancouver, BC, Canada",49.2384651,-123.1939532
"12625","Theft From Auto Under $5000",2014,9,"18XX W 15TH AVE","1800 W 15TH AVE","1800 W 15TH AVE Vancouver, BC, Canada",49.2579551,-123.1461929
"12626","Theft From Auto Under $5000",2014,9,"4XX E HASTINGS ST","400 E HASTINGS ST","400 E HASTINGS ST Vancouver, BC, Canada",49.2811047,-123.0951412
"12627","Theft From Auto Under $5000",2014,9,"E 8TH AVE / VICTORIA DR","E 8TH AVE / VICTORIA DR","E 8TH AVE / VICTORIA DR Vancouver, BC, Canada",49.26325,-123.06226
"12628","Theft From Auto Under $5000",2014,9,"13XX SEYMOUR ST","1300 SEYMOUR ST","1300 SEYMOUR ST Vancouver, BC, Canada",49.2752817,-123.1268963
"12629","Theft From Auto Under $5000",2014,9,"CHILCO ST / ROBSON ST","CHILCO ST / ROBSON ST","CHILCO ST / ROBSON ST Vancouver, BC, Canada",49.29145,-123.14135
"12630","Theft From Auto Under $5000",2014,9,"KAMLOOPS ST / PANDORA ST","KAMLOOPS ST / PANDORA ST","KAMLOOPS ST / PANDORA ST Vancouver, BC, Canada",49.27718,-123.05466
"12631","Theft From Auto Under $5000",2014,9,"59XX CHESTER ST","5900 CHESTER ST","5900 CHESTER ST Vancouver, BC, Canada",49.230867,-123.0889938
"12632","Theft From Auto Under $5000",2014,9,"PENDRELL ST / THURLOW ST","PENDRELL ST / THURLOW ST","PENDRELL ST / THURLOW ST Vancouver, BC, Canada",49.28345,-123.13379
"12633","Theft From Auto Under $5000",2014,9,"30XX W 2ND AVE","3000 W 2ND AVE","3000 W 2ND AVE Vancouver, BC, Canada",49.2700544,-123.1721617
"12634","Theft From Auto Under $5000",2014,9,"17XX E GEORGIA ST","1700 E GEORGIA ST","1700 E GEORGIA ST Vancouver, BC, Canada",49.2783747,-123.0702068
"12635","Theft From Auto Under $5000",2014,9,"17XX QUEBEC ST","1700 QUEBEC ST","1700 QUEBEC ST Vancouver, BC, Canada",49.2699834,-123.102459
"12636","Theft From Auto Under $5000",2014,9,"22XX TRIUMPH ST","2200 TRIUMPH ST","2200 TRIUMPH ST Vancouver, BC, Canada",49.2837947,-123.0594505
"12637","Theft From Auto Under $5000",2014,9,"68XX LANCASTER ST","6800 LANCASTER ST","6800 LANCASTER ST Vancouver, BC, Canada",49.2223611,-123.0424592
"12638","Theft From Auto Under $5000",2014,9,"12XX SEYMOUR ST","1200 SEYMOUR ST","1200 SEYMOUR ST Vancouver, BC, Canada",49.2762888,-123.1253264
"12639","Theft From Auto Under $5000",2014,9,"11XX HARWOOD ST","1100 HARWOOD ST","1100 HARWOOD ST Vancouver, BC, Canada",49.27895,-123.1339
"12640","Theft From Auto Under $5000",2014,9,"16XX W 10TH AVE","1600 W 10TH AVE","1600 W 10TH AVE Vancouver, BC, Canada",49.2625451,-123.1411575
"12641","Theft From Auto Under $5000",2014,9,"11XX HARWOOD ST","1100 HARWOOD ST","1100 HARWOOD ST Vancouver, BC, Canada",49.27895,-123.1339
"12642","Theft From Auto Under $5000",2014,9,"13XX BURNABY ST","1300 BURNABY ST","1300 BURNABY ST Vancouver, BC, Canada",49.2820559,-123.1362205
"12643","Theft From Auto Under $5000",2014,9,"6XX ABBOTT ST","600 ABBOTT ST","600 ABBOTT ST Vancouver, BC, Canada",49.2795536,-123.1074751
"12644","Theft From Auto Under $5000",2014,9,"24XX CYPRESS ST","2400 CYPRESS ST","2400 CYPRESS ST Vancouver, BC, Canada",49.2645195,-123.1478069
"12645","Theft From Auto Under $5000",2014,9,"24XX BALACLAVA ST","2400 BALACLAVA ST","2400 BALACLAVA ST Vancouver, BC, Canada",49.2649052,-123.1738251
"12646","Theft From Auto Under $5000",2014,9,"1XX W GEORGIA ST","100 W GEORGIA ST","100 W GEORGIA ST Vancouver, BC, Canada",49.2787064,-123.1125227
"12647","Theft From Auto Under $5000",2014,9,"10XX MARINASIDE CRES","1000 MARINASIDE CRES","1000 MARINASIDE CRES Vancouver, BC, Canada",49.2732289,-123.114997
"12648","Theft From Auto Under $5000",2014,9,"17XX W 10TH AVE","1700 W 10TH AVE","1700 W 10TH AVE Vancouver, BC, Canada",49.2625651,-123.1436034
"12649","Theft From Auto Under $5000",2014,9,"24XX BALACLAVA ST","2400 BALACLAVA ST","2400 BALACLAVA ST Vancouver, BC, Canada",49.2649052,-123.1738251
"12650","Theft From Auto Under $5000",2014,9,"19XX E 41ST AVE","1900 E 41ST AVE","1900 E 41ST AVE Vancouver, BC, Canada",49.2324951,-123.0666197
"12651","Theft From Auto Under $5000",2014,9,"17XX W 10TH AVE","1700 W 10TH AVE","1700 W 10TH AVE Vancouver, BC, Canada",49.2625651,-123.1436034
"12652","Theft From Auto Under $5000",2014,9,"5XX GLEN DR","500 GLEN DR","500 GLEN DR Vancouver, BC, Canada",49.2799612,-123.0811651
"12653","Theft From Auto Under $5000",2014,9,"26XX E 6TH AVE","2600 E 6TH AVE","2600 E 6TH AVE Vancouver, BC, Canada",49.2646951,-123.0519587
"12654","Theft From Auto Under $5000",2014,9,"10XX BURRARD ST","1000 BURRARD ST","1000 BURRARD ST Vancouver, BC, Canada",49.27986,-123.12661
"12655","Theft From Auto Under $5000",2014,9,"26XX FIR ST","2600 FIR ST","2600 FIR ST Vancouver, BC, Canada",49.2625074,-123.1408767
"12656","Theft From Auto Under $5000",2014,9,"N SLOCAN ST / WALL ST","N SLOCAN ST / WALL ST","N SLOCAN ST / WALL ST Vancouver, BC, Canada",49.28845,-123.04928
"12657","Theft From Auto Under $5000",2014,9,"18XX SCOTIA ST","1800 SCOTIA ST","1800 SCOTIA ST Vancouver, BC, Canada",49.2678764,-123.0978423
"12658","Theft From Auto Under $5000",2014,9,"EXPO BLVD / PACIFIC BLVD","EXPO BLVD / PACIFIC BLVD","EXPO BLVD / PACIFIC BLVD Vancouver, BC, Canada",49.27621,-123.11018
"12659","Theft From Auto Under $5000",2014,9,"4XX INDUSTRIAL AVE","400 INDUSTRIAL AVE","400 INDUSTRIAL AVE Vancouver, BC, Canada",49.26923,-123.09568
"12660","Theft From Auto Under $5000",2014,9,"KINGSWAY AVE / MAIN ST","KINGSWAY AVE / MAIN ST","KINGSWAY AVE / MAIN ST Vancouver, BC, Canada",49.25582,-122.76946
"12661","Theft From Auto Under $5000",2014,9,"ALBERNI ST / BURRARD ST","ALBERNI ST / BURRARD ST","ALBERNI ST / BURRARD ST Vancouver, BC, Canada",49.28627,-123.12532
"12662","Theft From Auto Under $5000",2014,9,"ALBERNI ST / THURLOW ST","ALBERNI ST / THURLOW ST","ALBERNI ST / THURLOW ST Vancouver, BC, Canada",49.28627,-123.12532
"12663","Theft From Auto Under $5000",2014,9,"1XX ABBOTT ST","100 ABBOTT ST","100 ABBOTT ST Vancouver, BC, Canada",49.2841417,-123.106039
"12664","Theft From Auto Under $5000",2014,9,"12XX FOUNTAIN WAY","1200 FOUNTAIN WAY","1200 FOUNTAIN WAY Vancouver, BC, Canada",49.266936,-123.133092
"12665","Theft From Auto Under $5000",2014,9,"COMMERCIAL DR / E BROADWAY AVE","COMMERCIAL DR / E BROADWAY AVE","COMMERCIAL DR / E BROADWAY AVE Vancouver, BC, Canada",49.26303,-122.89686
"12666","Theft From Auto Under $5000",2014,9,"25XX TURNER ST","2500 TURNER ST","2500 TURNER ST Vancouver, BC, Canada",49.2790247,-123.054297
"12667","Theft From Auto Under $5000",2014,9,"22XX MCGILL ST","2200 MCGILL ST","2200 MCGILL ST Vancouver, BC, Canada",49.2883565,-123.0599347
"12668","Theft From Auto Under $5000",2014,9,"2XX E 6TH AVE","200 E 6TH AVE","200 E 6TH AVE Vancouver, BC, Canada",49.2653751,-123.1006498
"12669","Theft From Auto Under $5000",2014,9,"15XX W 11TH AVE","1500 W 11TH AVE","1500 W 11TH AVE Vancouver, BC, Canada",49.2616051,-123.1388602
"12670","Theft From Auto Under $5000",2014,9,"1XX PACIFIC BLVD","100 PACIFIC BLVD","100 PACIFIC BLVD Vancouver, BC, Canada",49.2769892,-123.1066999
"12671","Theft From Auto Under $5000",2014,9,"19XX E 41ST AVE","1900 E 41ST AVE","1900 E 41ST AVE Vancouver, BC, Canada",49.2324951,-123.0666197
"12672","Theft From Auto Under $5000",2014,9,"NELSON ST / RICHARDS ST","NELSON ST / RICHARDS ST","NELSON ST / RICHARDS ST Vancouver, BC, Canada",49.28348,-123.12956
"12673","Theft From Auto Under $5000",2014,9,"29XX E 56TH AVE","2900 E 56TH AVE","2900 E 56TH AVE Vancouver, BC, Canada",49.2185815,-123.0454226
"12674","Theft From Auto Under $5000",2014,9,"5XX HORNBY ST","500 HORNBY ST","500 HORNBY ST Vancouver, BC, Canada",49.2856919,-123.1168823
"12675","Theft From Auto Under $5000",2014,9,"34XX E 25TH AVE","3400 E 25TH AVE","3400 E 25TH AVE Vancouver, BC, Canada",49.2477451,-123.0308093
"12676","Theft From Auto Under $5000",2014,9,"5XX ATLANTIC ST","500 ATLANTIC ST","500 ATLANTIC ST Vancouver, BC, Canada",49.2756151,-123.0928507
"12677","Theft From Auto Under $5000",2014,9,"2XX E GEORGIA ST","200 E GEORGIA ST","200 E GEORGIA ST Vancouver, BC, Canada",49.2783951,-123.0995238
"12678","Theft From Auto Under $5000",2014,9,"1XX DUNSMUIR ST","100 DUNSMUIR ST","100 DUNSMUIR ST Vancouver, BC, Canada",49.2797972,-123.1108353
"12679","Theft From Auto Under $5000",2014,9,"15XX GRANVILLE ST","1500 GRANVILLE ST","1500 GRANVILLE ST Vancouver, BC, Canada",49.2736881,-123.1313133
"12680","Theft From Auto Under $5000",2014,9,"33XX VALLEY DR","3300 VALLEY DR","3300 VALLEY DR Vancouver, BC, Canada",49.2572843,-123.1646921
"12681","Theft From Auto Under $5000",2014,9,"1XX W 11TH AVE","100 W 11TH AVE","100 W 11TH AVE Vancouver, BC, Canada",49.2610851,-123.1070819
"12682","Theft From Auto Under $5000",2014,9,"29XX VIRTUAL WAY","2900 VIRTUAL WAY","2900 VIRTUAL WAY Vancouver, BC, Canada",49.2608851,-123.044072
"12683","Theft From Auto Under $5000",2014,9,"9XX W 32ND AVE","900 W 32ND AVE","900 W 32ND AVE Vancouver, BC, Canada",49.2423052,-123.1251471
"12684","Theft From Auto Under $5000",2014,9,"E 28TH AVE / SLOCAN ST","E 28TH AVE / SLOCAN ST","E 28TH AVE / SLOCAN ST Vancouver, BC, Canada",49.27719,-123.04931
"12685","Theft From Auto Under $5000",2014,9,"DUNLEVY AVE / RAILWAY ST","DUNLEVY AVE / RAILWAY ST","DUNLEVY AVE / RAILWAY ST Vancouver, BC, Canada",49.28332,-123.0953
"12686","Theft From Auto Under $5000",2014,9,"HOMER ST / W HASTINGS ST","HOMER ST / W HASTINGS ST","HOMER ST / W HASTINGS ST Vancouver, BC, Canada",49.28175,-123.10579
"12687","Theft From Auto Under $5000",2014,9,"35XX WELWYN ST","3500 WELWYN ST","3500 WELWYN ST Vancouver, BC, Canada",49.2534897,-123.0691511
"12688","Theft From Auto Under $5000",2014,9,"6XX E 13TH AVE","600 E 13TH AVE","600 E 13TH AVE Vancouver, BC, Canada",49.2587051,-123.0909093
"12689","Theft From Auto Under $5000",2014,9,"74XX SHERBROOKE ST","7400 SHERBROOKE ST","7400 SHERBROOKE ST Vancouver, BC, Canada",49.2171824,-123.0813775
"12690","Theft From Auto Under $5000",2014,9,"31XX W 4TH AVE","3100 W 4TH AVE","3100 W 4TH AVE Vancouver, BC, Canada",49.2683051,-123.1740425
"12691","Theft From Auto Under $5000",2014,9,"COMOX ST / THURLOW ST","COMOX ST / THURLOW ST","COMOX ST / THURLOW ST Vancouver, BC, Canada",49.28164,-123.12931
"12692","Theft From Auto Under $5000",2014,9,"17XX W 7TH AVE","1700 W 7TH AVE","1700 W 7TH AVE Vancouver, BC, Canada",49.2653151,-123.1435223
"12693","Theft From Auto Under $5000",2014,9,"4XX ABBOTT ST","400 ABBOTT ST","400 ABBOTT ST Vancouver, BC, Canada",49.281775,-123.1070713
"12694","Theft From Auto Under $5000",2014,9,"17XX W 8TH AVE","1700 W 8TH AVE","1700 W 8TH AVE Vancouver, BC, Canada",49.2644751,-123.1435914
"12695","Theft From Auto Under $5000",2014,9,"6XX W 41ST AVE","600 W 41ST AVE","600 W 41ST AVE Vancouver, BC, Canada",49.2334308,-123.1170049
"12696","Theft From Auto Under $5000",2014,9,"MACDONALD ST / W 3RD AVE","MACDONALD ST / W 3RD AVE","MACDONALD ST / W 3RD AVE Vancouver, BC, Canada",49.2604,-123.16832
"12697","Theft From Auto Under $5000",2014,9,"66XX BROOKS ST","6600 BROOKS ST","6600 BROOKS ST Vancouver, BC, Canada",49.2236263,-123.0350246
"12698","Theft From Auto Under $5000",2014,9,"30XX W 8TH AVE","3000 W 8TH AVE","3000 W 8TH AVE Vancouver, BC, Canada",49.2648989,-123.1723802
"12699","Theft From Auto Under $5000",2014,9,"58XX MCKINNON ST","5800 MCKINNON ST","5800 MCKINNON ST Vancouver, BC, Canada",49.2310068,-123.0386951
"12700","Theft From Auto Under $5000",2014,9,"13XX W 15TH AVE","1300 W 15TH AVE","1300 W 15TH AVE Vancouver, BC, Canada",49.2577458,-123.1341506
"12701","Theft From Auto Under $5000",2014,9,"5XX E 63RD AVE","500 E 63RD AVE","500 E 63RD AVE Vancouver, BC, Canada",49.2124499,-123.09416
"12702","Theft From Auto Under $5000",2014,9,"13XX THURLOW ST","1300 THURLOW ST","1300 THURLOW ST Vancouver, BC, Canada",49.2794243,-123.1323543
"12703","Theft From Auto Under $5000",2014,9,"FRASER ST / GREAT NORTHERN WAY","FRASER ST / GREAT NORTHERN WAY","FRASER ST / GREAT NORTHERN WAY Vancouver, BC, Canada",49.26662,-123.08869
"12704","Theft From Auto Under $5000",2014,9,"27XX COOPERATIVE WAY","2700 COOPERATIVE WAY","2700 COOPERATIVE WAY Vancouver, BC, Canada",49.2572651,-123.0493393
"12705","Theft From Auto Under $5000",2014,9,"6XX W KING EDWARD AVE","600 W KING EDWARD AVE","600 W KING EDWARD AVE Vancouver, BC, Canada",49.2488451,-123.1185833
"12706","Theft From Auto Under $5000",2014,9,"34XX E 22ND AVE","3400 E 22ND AVE","3400 E 22ND AVE Vancouver, BC, Canada",49.2504951,-123.03098
"12707","Theft From Auto Under $5000",2014,9,"21XX SW MARINE DR","2100 SW MARINE DR","2100 SW MARINE DR Vancouver, BC, Canada",49.2150956,-123.1546093
"12708","Theft From Auto Under $5000",2014,9,"10XX BUTE ST","1000 BUTE ST","1000 BUTE ST Vancouver, BC, Canada",49.2836726,-123.1302508
"12709","Theft From Auto Under $5000",2014,9,"CARRALL ST / KEEFER PL","CARRALL ST / KEEFER PL","CARRALL ST / KEEFER PL Vancouver, BC, Canada",49.27929,-123.10441
"12710","Theft From Auto Under $5000",2014,9,"79XX MONTCALM ST","7900 MONTCALM ST","7900 MONTCALM ST Vancouver, BC, Canada",49.2141872,-123.1353372
"12711","Theft From Auto Under $5000",2014,9,"79XX SELKIRK ST","7900 SELKIRK ST","7900 SELKIRK ST Vancouver, BC, Canada",49.2141205,-123.1325795
"12712","Theft From Auto Under $5000",2014,9,"2XX DRAKE ST","200 DRAKE ST","200 DRAKE ST Vancouver, BC, Canada",49.2734347,-123.1239459
"12713","Theft From Auto Under $5000",2014,9,"1XX E 10TH AVE","100 E 10TH AVE","100 E 10TH AVE Vancouver, BC, Canada",49.2619348,-123.1027574
"12714","Theft From Auto Under $5000",2014,9,"HELMCKEN ST / SEYMOUR ST","HELMCKEN ST / SEYMOUR ST","HELMCKEN ST / SEYMOUR ST Vancouver, BC, Canada",49.27979,-123.12706
"12715","Theft From Auto Under $5000",2014,9,"21XX SW MARINE DR","2100 SW MARINE DR","2100 SW MARINE DR Vancouver, BC, Canada",49.2150956,-123.1546093
"12716","Theft From Auto Under $5000",2014,9,"77XX FRENCH ST","7700 FRENCH ST","7700 FRENCH ST Vancouver, BC, Canada",49.2160507,-123.1387227
"12717","Theft From Auto Under $5000",2014,9,"9XX W 59TH AVE","900 W 59TH AVE","900 W 59TH AVE Vancouver, BC, Canada",49.2169651,-123.1272233
"12718","Theft From Auto Under $5000",2014,9,"36XX OXFORD ST","3600 OXFORD ST","3600 OXFORD ST Vancouver, BC, Canada",49.2855151,-123.0254658
"12719","Theft From Auto Under $5000",2014,9,"41XX BALKAN ST","4100 BALKAN ST","4100 BALKAN ST Vancouver, BC, Canada",49.2485515,-123.0952251
"12720","Theft From Auto Under $5000",2014,9,"E 5TH AVE / SCOTIA ST","E 5TH AVE / SCOTIA ST","E 5TH AVE / SCOTIA ST Vancouver, BC, Canada",49.26545,-123.09886
"12721","Theft From Auto Under $5000",2014,9,"47XX REID ST","4700 REID ST","4700 REID ST Vancouver, BC, Canada",49.2426683,-123.0371038
"12722","Theft From Auto Under $5000",2014,9,"SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST Vancouver, BC, Canada",49.28259,-123.12488
"12723","Theft From Auto Under $5000",2014,9,"BUTE ST / W CORDOVA ST","BUTE ST / W CORDOVA ST","BUTE ST / W CORDOVA ST Vancouver, BC, Canada",49.28961,-123.12306
"12724","Theft From Auto Under $5000",2014,9,"11XX BEACH AVE","1100 BEACH AVE","1100 BEACH AVE Vancouver, BC, Canada",49.2775868,-123.1356621
"12725","Theft From Auto Under $5000",2014,9,"VINE ST / W 4TH AVE","VINE ST / W 4TH AVE","VINE ST / W 4TH AVE Vancouver, BC, Canada",49.26719,-123.13609
"12726","Theft From Auto Under $5000",2014,9,"6XX W KENT N AVE","600 W KENT N AVE","600 W KENT N AVE Vancouver, BC, Canada",49.205964,-123.1190743
"12727","Theft From Auto Under $5000",2014,9,"13XX THURLOW ST","1300 THURLOW ST","1300 THURLOW ST Vancouver, BC, Canada",49.2794243,-123.1323543
"12728","Theft From Auto Under $5000",2014,9,"13XX THURLOW ST","1300 THURLOW ST","1300 THURLOW ST Vancouver, BC, Canada",49.2794243,-123.1323543
"12729","Theft From Auto Under $5000",2014,9,"17XX ALBERNI ST","1700 ALBERNI ST","1700 ALBERNI ST Vancouver, BC, Canada",49.2910418,-123.1328741
"12730","Theft From Auto Under $5000",2014,9,"39XX OAK ST","3900 OAK ST","3900 OAK ST Vancouver, BC, Canada",49.25084,-123.1273751
"12731","Theft From Auto Under $5000",2014,9,"26XX W 12TH AVE","2600 W 12TH AVE","2600 W 12TH AVE Vancouver, BC, Canada",49.2611052,-123.1650061
"12732","Theft From Auto Under $5000",2014,9,"1XX W 44TH AVE","100 W 44TH AVE","100 W 44TH AVE Vancouver, BC, Canada",49.2303452,-123.1084249
"12733","Theft From Auto Under $5000",2014,9,"13XX ALBERNI ST","1300 ALBERNI ST","1300 ALBERNI ST Vancouver, BC, Canada",49.2876466,-123.1277334
"12734","Theft From Auto Under $5000",2014,9,"58XX BALSAM ST","5800 BALSAM ST","5800 BALSAM ST Vancouver, BC, Canada",49.2336961,-123.161056
"12735","Theft From Auto Under $5000",2014,9,"27XX E 7TH AVE","2700 E 7TH AVE","2700 E 7TH AVE Vancouver, BC, Canada",49.2637851,-123.0492778
"12736","Theft From Auto Under $5000",2014,9,"7XX BEATTY ST","700 BEATTY ST","700 BEATTY ST Vancouver, BC, Canada",49.2785058,-123.1123711
"12737","Theft From Auto Under $5000",2014,9,"THURLOW ST / W PENDER ST","THURLOW ST / W PENDER ST","THURLOW ST / W PENDER ST Vancouver, BC, Canada",49.28164,-123.12931
